,user_id,bot_text,cust_text
7020,2070618041," for example, you can say, mckeesport, murray and hazelwood, or downtown. (-01): \"";"";"";4;2;0.8;0;0;0;1;0;0.2;1;0;0.2;0;0;0;0;0;0.33194625;0.78922;0;none"" let's procede step by step.",hello
7021,2070618041, which neighborhood do you want to leave from?,homestead
7022,2070618042,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",dtmf_five
7023,2070618042," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",help
7024,2070618042," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..  i am an automated spoken dialogue system that can give you schedule information for bus routes in pittsburgh's east end. you can ask me about the following buses: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 501. what bus schedule information are you looking for? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",61c
7025,2070618042,  the 61c . did i get that right?,61c
7026,2070618042,  the 61c . is this correct?,yes
7027,2070618042,  the 61c . is this correct? right where do you want to leave from?,downtown pittsburgh
7028,2070618042,  leaving from downtown pittsburgh . did i get that right?,yes
7029,2070618042,  leaving from downtown pittsburgh . did i get that right? alright what is your destination?,homestead
7030,2070618042,  going to homestead . is this correct?,yes
7031,2070618042,  going to homestead . is this correct? alright when would you like to travel?,beaver avenue hills
7032,2070618042, when would you like to travel?,eleven p m
7033,2070618042,  leaving at 11 p.m. . did i get that right?,yes yes yes
7034,2070618042,"  leaving at 11 p.m. . did i get that right? okay hold on. let me check that for you.  there is a 61c leaving stanwix street at forbes at 11 30 p.m. . it will arrive at eighth avenue at ann at 12 oh 8 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",the
7035,2070618042," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",goodbye
7036,2070618042, thank you for using the cmu let's go bus information system. goodbye.,the
7037,2070618043,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",schedule
7038,2070618043," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",when .is. .where. .i'm.
7039,2070618043," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (-01): \"";"";"";0;0;0;0;0;0;2;2;1;2;2;1;0;0;0;0;0;0;0;0;none"" where would you like to leave from?",.liberty .is. .the. airport 28x
7040,2070618043,  leaving from airport . did i get that right?,going to the airport no
7041,2070618043, where do you wanna leave from?,downtown
7042,2070618043,  leaving from downtown . did i get that right?,liberty .for. one
7043,2070618043,  leaving from downtown . did i get that right?,yes
7044,2070618043,  leaving from downtown . did i get that right? okay what is your destination?,airport
7045,2070618043,  going to airport . did i get that right?,yes
7046,2070618043,  going to airport . did i get that right? right when are you going to take that bus?,tomorrow morning
7047,2070618043, at what time would you like to travel?,six fifteen
7048,2070618043,  leaving at 6 15 a.m. . did i get that right?,thirty
7049,2070618043,"  if you want to leave at 6 15 a.m. say yes or press one, otherwise say no or press three.",no
7050,2070618043, at what time would you like to travel?,six thirty
7051,2070618043,  leaving at 6 30 a.m. . is this correct?,yes
7052,2070618043,"  leaving at 6 30 a.m. . is this correct? okay just a minute. i'll look that up.  there is a 28x leaving seventh avenue at smithfield at 6 43 a.m. . it will arrive at the airport at 7 19 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start a new query
7053,2070618043,"  leaving at 6 30 a.m. . is this correct? okay just a minute. i'll look that up.  there is a 28x leaving seventh avenue at smithfield at 6 43 a.m. . it will arrive at the airport at 7 19 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",28x
7054,2070618043,  the 28x . is this correct?,no
7055,2070618043, what can i do for you?,.schedule. tomorrow morning
7056,2070618043, where do you want to leave from?,liberty avenue downtown pittsburgh
7057,2070618043,  leaving from downtown pittsburgh . is this correct?,liberty avenue
7058,2070618043,  leaving from liberty avenue . did i get that right?,no
7059,2070618043,  leaving from downtown pittsburgh . did i get that right?,bloomfield
7060,2070618043,  leaving from bloomfield . did i get that right?,yes
7061,2070618043,  leaving from bloomfield . did i get that right? right what is your destination?,airport
7062,2070618043,"  leaving from bloomfield . did i get that right? right what is your destination?  going to airport . is this correct?  if you want to go to airport say yes or press one, otherwise say no or press three.",yes
7063,2070618043,"  leaving from bloomfield . did i get that right? right what is your destination?  going to airport . is this correct?  if you want to go to airport say yes or press one, otherwise say no or press three. right at what time do you want to travel?",no
7064,2070618043,"  leaving from bloomfield . did i get that right? right what is your destination?  going to airport . is this correct?  if you want to go to airport say yes or press one, otherwise say no or press three. right at what time do you want to travel? for example, you can say, 10:30 in the morning, or i want to arrive by 3 p m, or i want the next bus. at what time do you want to travel? for example, you can say, 10:30 in the morning, or i want to arrive by 3 p m, or i want the next bus.",new query
7065,2070618043, are you sure you want to start over?,.no. four
7066,2070618043, are you sure you want to start over?,yes
7067,2070618043," are you sure you want to start over? okay, let's start from the beginning. what can i do for you?",.bus. schedule
7068,2070618043," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",when is the next
7069,2070618043," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (-01): \"";"";"";27;0;0.75;1;0;0.0277777777777778;8;2;0.222222222222222;9;2;0.25;0;0;0;0;0;0.397015625;0.300903333333333;0;none"" where would you like to leave from?",when is the .first. .bus. .tomorrow.
7070,2070618043," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (-01): \"";"";"";27;0;0.75;1;0;0.0277777777777778;8;2;0.222222222222222;9;2;0.25;0;0;0;0;0;0.397015625;0.300903333333333;0;none"" where would you like to leave from? (-01): \"";"";"";27;0;0.72972972972973;1;0;0.027027027027027;9;1;0.243243243243243;10;1;0.27027027027027;0;0;0;0;0;0.381135;0;0;none"" let's procede step by step. in what neighborhood is your departure stop?",sixth and liberty
7071,2070618043,  leaving from sixth and liberty . did i get that right?,yes
7072,2070618043,  leaving from sixth and liberty . did i get that right? right where do you wanna go?,airport
7073,2070618043,  going to airport . did i get that right?,yes
7074,2070618043,  going to airport . did i get that right? right when are you going to take that bus?,tomorrow morning
7075,2070618043, at what time do you want to travel?,six thirty
7076,2070618043,  leaving at 6 30 a.m. . did i get that right?,yes
7077,2070618043,"  leaving at 6 30 a.m. . did i get that right? right just a minute. let me check that for you.  there is a 28x leaving liberty avenue at sixth ns at 6 43 a.m. . it will arrive at the airport at 7 19 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the previous bus
7078,2070618043,"  leaving at 6 30 a.m. . did i get that right? right just a minute. let me check that for you.  there is a 28x leaving liberty avenue at sixth ns at 6 43 a.m. . it will arrive at the airport at 7 19 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay.  there is a 28x leaving liberty avenue at sixth ns at 6 13 a.m. . it will arrive at the airport at 6 49 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",next bus
7079,2070618043,"  leaving at 6 30 a.m. . did i get that right? right just a minute. let me check that for you.  there is a 28x leaving liberty avenue at sixth ns at 6 43 a.m. . it will arrive at the airport at 7 19 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay.  there is a 28x leaving liberty avenue at sixth ns at 6 13 a.m. . it will arrive at the airport at 6 49 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. just a second.  there is a 28x leaving liberty avenue at sixth ns at 6 43 a.m. . it will arrive at the airport at 7 19 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",bye
7080,2070618044,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",the next bus
7081,2070618044,  i think you want the next bus . am i right?,yes
7082,2070618044,  i think you want the next bus . am i right? okay where do you want to leave from?,squirrel hill
7083,2070618044,  leaving from squirrel hill . is this correct?,atwood
7084,2070618044,  leaving from squirrel hill . did i get that right?,yes
7085,2070618044,  leaving from squirrel hill . did i get that right? okay where are you going?,wilkinsburg
7086,2070618044,  going to wilkinsburg . did i get that right?,yes
7087,2070618045,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",help
7088,2070618045,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?  i am an automated spoken dialogue system that can give you schedule information for bus routes in pittsburgh's east end. you can ask me about the following buses: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 501. what bus schedule information are you looking for? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",60e
7089,2070618045,  the 60e . did i get that right?,61a
7090,2070618045,  the 60e . is this correct?,yes
7091,2070618045,"  the 60e . is this correct? alright i'm sorry but i do not have the schedule for the 60e . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, and 69a. what can i do for you?",61a
7092,2070618045,  the 61a . is this correct?,yes
7093,2070618045,  the 61a . is this correct? okay where are you leaving from?,wilkinsburg
7094,2070618045,  leaving from wilkinsburg . is this correct?,yes
7095,2070618045,  leaving from wilkinsburg . is this correct? right where do you want to go?,east pittsburgh
7096,2070618045,  going to east pittsburgh . is this correct?,yes
7097,2070618045,  going to east pittsburgh . is this correct? okay when are you going to take that bus?,ten o'clock
7098,2070618045,  leaving at 10 p.m. . is this correct?,yes
7099,2070618046,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",shadyside
7100,2070618046,  leaving from shadyside . did i get that right?,yes
7101,2070618046,  leaving from shadyside . did i get that right? right where are you going?,munhall
7102,2070618046,  munhall . is this correct?,no
7103,2070618046, what is your destination?,okay
7104,2070618047,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",60e
7105,2070618047,  the 60e . did i get that right?,61c
7106,2070618047,  the 60e . did i get that right?,yes
7107,2070618047,"  the 60e . did i get that right? okay i'm sorry but i do not have the schedule for the 60e . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, and 69a. what can i do for you?",.take. 61c
7108,2070618047,  the 61c . is this correct?,yes
7109,2070618047,  the 61c . is this correct? alright where are you leaving from?,wal-mart
7110,2070618047,  leaving from wal-mart . is this correct?,yes
7111,2070618047,  leaving from wal-mart . is this correct? alright i'm sorry but i do not know where wal-mart is located. try using the closest intersection instead. where do you wanna leave from?,west mifflin wal-mart
7112,2070618047,  leaving from wal-mart . did i get that right?,yeah
7113,2070618047,  leaving from wal-mart . did i get that right? okay  west mifflin . did i get that right?,yes
7114,2070618047,"  leaving from wal-mart . did i get that right? okay  west mifflin . did i get that right? alright i'm sorry but i do not have the schedule for buses serving west mifflin . currently, i only cover some routes in the following neighborhoods: downtown, oakland, shadyside, squirrel hill, homestead, mckeesport, and the airport. what can i do for you?",84a
7115,2070618047,  the 84a . is this correct?,yes
7116,2070618047,"  the 84a . is this correct? right i'm sorry but i do not have the schedule for the 84a . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, and 69a. what can i do for you?",next 51c
7117,2070618047,  the 51c . is this correct?,yes
7118,2070618047,"  the 51c . is this correct? alright i'm sorry but i do not have the schedule for the 51c . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, and 69a. what can i do for you?",the next 61c
7119,2070618047,  the 61c . is this correct?,yes
7120,2070618047,  the 61c . is this correct? right  you want the next bus . is this correct?,yes
7121,2070618047,  the 61c . is this correct? right  you want the next bus . is this correct? okay where would you like to leave from?,mckeesport transportation center
7122,2070618047,  leaving from mckeesport transportation center . did i get that right?,yes
7123,2070618047,  leaving from mckeesport transportation center . did i get that right? alright where are you going?,duquesne
7124,2070618047,  going to duquesne . did i get that right?,yes
7125,2070618047,"  going to duquesne . did i get that right? alright just a minute. i'll look that up.  the next 61c leaves mckeesport transportation center at bay number 3 at 10 31 p.m. and arrives at second street at grant at 10 37 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",next a new query
7126,2070618047," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start a new query
7127,2070618047," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",.61c .south. .there. eleven o'clock
7128,2070618047,  leaving at 11 p.m. . is this correct?,yes
7129,2070618047,  leaving at 11 p.m. . is this correct? right where do you wanna leave from?,mckeesport transportation center
7130,2070618047,  leaving from mckeesport transportation center . did i get that right?,yes
7131,2070618047,  leaving from mckeesport transportation center . did i get that right? alright where do you want to go?,duquesne
7132,2070618047,  going to duquesne . is this correct?,yes
7133,2070618048,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",28x
7134,2070618048,  the 28x . did i get that right?,yes
7135,2070618048,  the 28x . did i get that right? okay where are you leaving from?,it
7136,2070618048," for example, you can say, the airport, downtown, or oakland.",robinson
7137,2070618048,  leaving from robinson . did i get that right?,yes
7138,2070618048,  leaving from robinson . did i get that right? okay where do you want to go?,downtown
7139,2070618048,  going to downtown . is this correct?,yes
7140,2070618048,  going to downtown . is this correct? alright when are you going to take that bus?,the next bus
7141,2070618048,  you want the next bus . is this correct?,yes
7142,2070618049,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",north side
7143,2070618049,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?  leaving from north side . did i get that right?  if you want to leave from north side say yes or press one, otherwise say no or press three.",no
7144,2070618049, what can i do for you?,dtmf_five dtmf_four dtmf_five dtmf_eight
7145,2070618049," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",dtmf_one dtmf_one
7146,2070618049," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (-01): \"";"";"";4;2;0.8;0;0;0;1;0;0.2;1;0;0.2;0;0;0;0;0;0.4040025;0.93119;0;none"" where do you wanna leave from?",.yeah. .said.
7147,2070618049," (-01): \"";"";no input""",4
7148,2070618050,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",live
7149,2070618050," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",the next 28x leaving airport
7150,2070618050,  the 28x . did i get that right?,yes
7151,2070618050,  the 28x . did i get that right? alright  leaving from airport . did i get that right?,yes
7152,2070618050,  the 28x . did i get that right? alright  leaving from airport . did i get that right? okay  you want the next bus . is this correct?,yes
7153,2070618050,  the 28x . did i get that right? alright  leaving from airport . did i get that right? okay  you want the next bus . is this correct? alright where are you going?,59u
7154,2070618050," for example, you can say, the airport, downtown, or oakland.",airport
7155,2070618050,  going to airport . is this correct?,dtmf_one
7156,2070618050,"  going to airport . is this correct? alright just a minute. i'll look that up. airport and airport are both the same stop. please provide a different start or end point. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",new query
7157,2070618050,"  going to airport . is this correct? alright just a minute. i'll look that up. airport and airport are both the same stop. please provide a different start or end point. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",dtmf_a
7158,2070618050," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",i'd like to go .from. .repeat. airport to carnegie mellon
7159,2070618050,  leaving from airport . is this correct?,yes
7160,2070618050,  leaving from airport . is this correct? okay  going to carnegie mellon . is this correct?,yes
7161,2070618050,  going to carnegie mellon . did i get that right?,yes
7162,2070618050,  going to carnegie mellon . did i get that right? right when would you like to travel?,tonight
7163,2070618050, at what time do you wanna travel?,one
7164,2070618050,  leaving at 1 a.m. . did i get that right?,i'm leaving at five
7165,2070618050,  leaving at 1 a.m. . did i get that right?,no
7166,2070618050,  leaving at 5 a.m. . did i get that right?,no
7167,2070618050, at what time do you want to travel?,i'm leaving at five ten
7168,2070618050,  leaving at 5 a.m. . did i get that right?,fifty
7169,2070618050,  leaving at 5 a.m. . is this correct?,no
7170,2070618050, at what time do you want to travel?,ten fifteen p m
7171,2070618050,  leaving at 10 15 p.m. . did i get that right?,the
7172,2070618050,  leaving at 10 15 p.m. . did i get that right?,no
7173,2070618050, at what time do you wanna travel?,leaving at eight
7174,2070618050,  leaving at 8 a.m. . is this correct?,no
7175,2070618050, at what time would you like to travel?,.hello. .sorry. five
7176,2070618050,  leaving at 5 a.m. . did i get that right?,no
7177,2070618050, at what time do you want to travel?,.the. leaving at ten forty five
7178,2070618050,  leaving at 10 45 p.m. . is this correct?,yes
7179,2070618050,  leaving at 10 45 p.m. . is this correct? right just a minute. i'll look that up.,yes
7180,2070618052,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",59u
7181,2070618052,  the 59u . is this correct?,yes
7182,2070618052,  the 59u . is this correct? right where do you wanna leave from?,oakland
7183,2070618052,  leaving from oakland . is this correct?,yes
7184,2070618052,  leaving from oakland . is this correct? okay where do you wanna go?,.from. .out.
7185,2070618052," for example, you can say, forbes and atwood, the waterfront, or century three mall.",the waterfront
7186,2070618052,  going to the waterfront . is this correct?,hello
7187,2070618052,"  if you want to go to the waterfront say yes or press one, otherwise say no or press three.",yes
7188,2070618052,"  if you want to go to the waterfront say yes or press one, otherwise say no or press three. alright when do you wanna travel?",dtmf_one
7189,2070618052, when do you want to travel?,now
7190,2070618052,  you want the next bus . is this correct?,yes
7191,2070618052,"  you want the next bus . is this correct? okay just a minute. let me check that for you.  the next 59u leaves forbes avenue at bigelow schenley drive at 11 31 p.m. and arrives at waterfront drive at loew's theatre at 11 56 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",.i. new query
7192,2070618052," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",i .am. query
7193,2070618052," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start a new query
7194,2070618052," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",the one
7195,2070618052,  leaving at 1 a.m. . did i get that right?,no
7196,2070618052, what can i do for you?,64a
7197,2070618052,  the 64a . is this correct?,yes
7198,2070618052,  the 64a . is this correct? alright where would you like to leave from?,forbes and craig
7199,2070618052,  leaving from forbes and craig . is this correct?,no
7200,2070618052, where do you want to leave from?,forbes and murray
7201,2070618052,  leaving from forbes and murray . did i get that right?,yes
7202,2070618052,  leaving from forbes and murray . did i get that right? right where do you want to go?,.what. correct
7203,2070618052," for example, you can say, the waterfront, forbes and murray, or east liberty.",waterworks mall
7204,2070618052,  waterworks mall . is this correct?,no
7205,2070618052, where do you want to go?,waterfront
7206,2070618052,  going to waterfront . is this correct?,yes
7207,2070618052,  going to waterfront . is this correct? alright when would you like to travel?,now
7208,2070618052,  you want the next bus . is this correct?,yes
7209,2070618052,"  you want the next bus . is this correct? okay just a minute. let me check that for you. i'm sorry, but the 64a does not run between forbes and murray and waterfront . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start a new query
7210,2070618052,"  you want the next bus . is this correct? okay just a minute. let me check that for you. i'm sorry, but the 64a does not run between forbes and murray and waterfront . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",64a
7211,2070618052,  the 64a . is this correct?,yes
7212,2070618052,  the 64a . is this correct? okay where do you wanna leave from?,forbes and craig
7213,2070618052,  leaving from forbes and craig . did i get that right?,no
7214,2070618052, where would you like to leave from?,forbes and murray
7215,2070618052,  leaving from forbes and murray . is this correct?,yes
7216,2070618052,  leaving from forbes and murray . is this correct? okay where do you wanna go?,.thirty. .any. .don't. want
7217,2070618052," for example, you can say, the waterfront, forbes and murray, or east liberty.",hazelwood and murray
7218,2070618052,  going to hazelwood and murray . is this correct?,yes
7219,2070618052,  going to hazelwood and murray . is this correct? alright when would you like to travel?,now
7220,2070618052,  i think you want the next bus . am i right?,yes
7221,2070618053,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",84c
7222,2070618053,  the 84c . did i get that right?,yes
7223,2070618053,"  the 84c . did i get that right? alright i'm sorry but i do not have the schedule for the 84c . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, and 69a. what can i do for you?",hello
7224,2070618053,"  the 84c . did i get that right? alright i'm sorry but i do not have the schedule for the 84c . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, and 69a. what can i do for you? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (-01): \"";"";"";3;1;0.75;0;0;0;1;1;0.25;1;1;0.25;0;0;0;0;0;0.272767777777778;0.609556666666667;0;none"" where are you leaving from?",mount oliver
7225,2070618053,  leaving from mount oliver . is this correct?,yes
7226,2070618053,  leaving from mount oliver . is this correct? right where do you want to go?,oakland
7227,2070618053,  going to oakland . is this correct?,yes
7228,2070618053,  going to oakland . is this correct? right when are you going to take that bus?,ten o'clock a m morning
7229,2070618053, at what time would you like to travel?,ten a m
7230,2070618053,  leaving at 10 a.m. . did i get that right?,yes
7231,2070618053,"  leaving at 10 a.m. . did i get that right? alright hold on. i'll look that up. i'm sorry, i don't know any routes that go from mount oliver to oakland . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",new query
7232,2070618053,"  leaving at 10 a.m. . did i get that right? alright hold on. i'll look that up. i'm sorry, i don't know any routes that go from mount oliver to oakland . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",four a
7233,2070618053,  leaving at 4 a.m. . did i get that right?,the
7234,2070618053,"  if you want to leave at 4 a.m. say yes or press one, otherwise say no or press three.",dtmf_three
7235,2070618053, what can i do for you?,54c
7236,2070618053,  the 54c . is this correct?,yes
7237,2070618053,  the 54c . is this correct? alright where are you leaving from?,south hills junction
7238,2070618053,  leaving from south hills junction . is this correct?,yes
7239,2070618053,  leaving from south hills junction . is this correct? right where do you wanna go?,oakland
7240,2070618053,  going to oakland . is this correct?,no
7241,2070618053, what is your destination?,oakland
7242,2070618053,  going to oakland . is this correct?,yes
7243,2070618053,  going to oakland . is this correct? okay when do you wanna travel?,a m
7244,2070618053, at what time do you wanna travel?,one
7245,2070618053,  leaving at 1 a.m. . did i get that right?,yeah
7246,2070618053,"  leaving at 1 a.m. . did i get that right? alright hold on. let me check that for you. i'm sorry, but there is no 54c between south hills junction and oakland at that time. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start new query
7247,2070618053,"  leaving at 1 a.m. . did i get that right? alright hold on. let me check that for you. i'm sorry, but there is no 54c between south hills junction and oakland at that time. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",54c
7248,2070618053,  the 54c . is this correct?,no
7249,2070618053, what can i do for you?,greenfield at frank
7250,2070618053,  leaving from greenfield at frank . did i get that right?,yeah
7251,2070618053,  leaving from greenfield at frank . did i get that right? right where do you wanna go?,oakland
7252,2070618053,  going to oakland . did i get that right?,yes
7253,2070618053,  going to oakland . did i get that right? right when would you like to travel?,seven a m
7254,2070618053,  leaving at 7 a.m. . did i get that right?,yes
7255,2070618053,"  leaving at 7 a.m. . did i get that right? alright hold on. let me check that for you. i'm sorry, i don't know any routes that go from greenfield at frank to oakland . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",new query
7256,2070618053,"  leaving at 7 a.m. . did i get that right? alright hold on. let me check that for you. i'm sorry, i don't know any routes that go from greenfield at frank to oakland . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",64a
7257,2070618053,  the 64a . is this correct?,yes
7258,2070618053,  the 64a . is this correct? right where would you like to leave from?,yeah
7259,2070618053," for example, you can say, the waterfront, forbes and murray, or east liberty.",new query
7260,2070618053, are you sure you want to start over?,yes
7261,2070618053," are you sure you want to start over? okay, let's start from the beginning. what can i do for you?",54c
7262,2070618053,  the 54c . did i get that right?,no
7263,2070618053, what can i do for you?,going to oakland
7264,2070618053,  going to oakland . is this correct?,yes
7265,2070618053,  going to oakland . is this correct? alright where would you like to leave from?,5a
7266,2070618053," for example, you can say, forbes and murray, downtown, or mckeesport.",amanda street
7267,2070618053,  leaving from amanda street . did i get that right?,no
7268,2070618053, where do you want to leave from?,mount oliver
7269,2070618053,  leaving from mount oliver . is this correct?,yes
7270,2070618053,  leaving from mount oliver . is this correct? alright when are you going to take that bus?,p m
7271,2070618053, at what time do you wanna travel?,a m
7272,2070618053, at what time would you like to travel?,a m
7273,2070618053, at what time do you wanna travel?,seven a m
7274,2070618053,  leaving at 7 a.m. . is this correct?,yes
7275,2070618054,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",yes
7276,2070618054," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",when is the next 54c at center and craig
7277,2070618054,  the 54c . did i get that right?,yes
7278,2070618054,  the 54c . did i get that right? okay  leaving from craig . is this correct?,from center and craig
7279,2070618054,  leaving from craig . did i get that right?,yes
7280,2070618054,  leaving from craig . did i get that right? okay  i think you want the next bus . am i right?,yes
7281,2070618054,  leaving from craig . did i get that right? okay  i think you want the next bus . am i right? okay where are you going?,to the north side
7282,2070618054,  going to the north side . did i get that right?,yes
7283,2070618054,  going to the north side . did i get that right? okay i'm sorry but i do not know where the north side is located. try using the closest intersection instead. where are you going?,allegheny center mall
7284,2070618054,  going to allegheny center mall . is this correct?,yes
7285,2070618055,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",the 61a leave lawrenceville
7286,2070618055,  the 61a . did i get that right?,no
7287,2070618055,  leaving from lawrenceville . is this correct?,61c
7288,2070618055,  leaving from lawrenceville . did i get that right?,no
7289,2070618055,  the 61c . did i get that right?,no
7290,2070618055, what can i do for you?,61c
7291,2070618055,  the 61c . is this correct?,yes
7292,2070618055,  the 61c . is this correct? okay where are you leaving from?,downtown
7293,2070618055,  leaving from downtown . is this correct?,yes
7294,2070618055,  leaving from downtown . is this correct? okay where do you want to go?,homestead
7295,2070618055,  going to homestead . is this correct?,yes
7296,2070618055,  going to homestead . is this correct? right when would you like to travel?,dtmf_one
7297,2070618055, when are you going to take that bus?,eleven p m
