,user_id,corrected_cust,corrected_bot1_shift,bots_templ_list_shift
6113,2070617088,yes, leaving at timename  sep_sent is this correct  sep_sent okayhold on  sep_sent ill look that up  sep_sent im sorry i dont know any routes that go from  placename  to  direction   placename    sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_83 templ_797 templ_1058 templ_1218 templ_425
6114,2070617088, place_name  a new query, leaving at timename  sep_sent is this correct  sep_sent okayhold on  sep_sent ill look that up  sep_sent im sorry i dont know any routes that go from  placename  to  direction   placename    sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_83 templ_797 templ_1058 templ_1218 templ_425
6115,2070617088, place_name , leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6116,2070617088,yes, leaving from  placename    sep_sent did i get that  placename  placename where do you wanna go  sep_sent , templ_1364 templ_193
6117,2070617088, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6118,2070617088,yes, going to  placename    sep_sent did i get that  placename alrightwhen do you  placename  to travel  sep_sent , templ_1115 templ_929
6119,2070617088,9 30, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6120,2070617088,yes, leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving numth  placename  at ann at timename  sep_sent it will arrive at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_339 templ_797 templ_33 templ_276 templ_1345 templ_1270 templ_1218 templ_425
6121,2070617088,previous bus, leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving numth  placename  at ann at timename  sep_sent it will arrive at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_339 templ_797 templ_33 templ_276 templ_1345 templ_1270 templ_1218 templ_425
6122,2070617088,previous,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
6123,2070617088,next bus,end_of_chat,end_of_chat
6124,2070617089,dtmf_0,end_of_chat,end_of_chat
6125,2070617090, the go  to  forbes end,for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_169
6126,2070617090,polish  place_name  from century  place_name  mall  place_name  no, leaving from polish  placename    sep_sent is this correct  sep_sent , templ_1316 templ_1190
6127,2070617090,no, leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6128,2070617090,no, leaving from century  placename  mall   sep_sent did i get that  placename , templ_1470 templ_270
6129,2070617090,yes, leaving from century  placename  mall   sep_sent did i get that  placename okaywhere do you  placename  to go  sep_sent , templ_1470 templ_521
6130,2070617090, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6131,2070617090,sure, going to  placename    sep_sent did i get that  placename alrightwhen would you like to travel  sep_sent , templ_1115 templ_114
6132,2070617090,yes,when do you wanna travel  sep_sent , templ_447
6133,2070617090,now, you  placename  the next bus   sep_sent is this correct  sep_sent , templ_1109 templ_1190
6134,2070617090,yes, you  placename  the next bus   sep_sent is this correct  sep_sent alrighthold on  sep_sent ill look that up  sep_sent , templ_1109 templ_1190 templ_1451 templ_797
6135,2070617090,yes, you  placename  the next bus   sep_sent is this correct  sep_sent alrighthold on  sep_sent ill look that up  sep_sent im sorry but there is no bus that goes between century  placename  mall and  placename  for the rest of the day  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1109 templ_1190 templ_1451 templ_797 templ_291 templ_1218 templ_425
6136,2070617090,help help help,to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_642 templ_425
6137,2070617090,help help,to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_642 templ_425
6138,2070617090,help,end_of_chat,end_of_chat
6139,2070617091,yes, welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent  leaving from numth at  placename    sep_sent did i get that  placename okaywhere do you wanna go  sep_sent , templ_644 templ_1006 templ_858 templ_860 templ_363
6140,2070617091, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6141,2070617091, yes  place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6142,2070617091,yes, going to  placename    sep_sent did i get that  placename alrightat what time do you wanna travel  sep_sent , templ_1115 templ_915
6143,2070617091,i wanna try  will  run o'clock in the morning and  1  can  have  to  bus_nameenth and carson  come  around 9 o'clock, leaving at timename  sep_sent did i get that  placename , templ_321 templ_270
6144,2070617091,yes,end_of_chat,end_of_chat
6145,2070617092, as schedule for the bus,for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_169
6146,2070617092,i need the bus_name from  direction   place_name   can't pittsburgh, the busname   sep_sent did i get that  placename , templ_508 templ_270
6147,2070617092,yes, the busname   sep_sent did i get that  placename okay leaving from  placename    sep_sent did i get that  placename , templ_508 templ_125 templ_270
6148,2070617092, yes  forpen hawkins, leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6149,2070617092,yes,alright, templ_305
6150,2070617092,no,what is your  placename , templ_1495
6151,2070617092, place_name   hawkins  place_name  and num_th  place_name   oad pittsburgh, going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6152,2070617092,no pittsburgh, going to pittsburgh   sep_sent did i get that  placename , templ_854 templ_270
6153,2070617092,yes, going to pittsburgh   sep_sent did i get that  placename  placename when do you wanna travel  sep_sent , templ_854 templ_85
6154,2070617092,the next bus, you  placename  the next bus   sep_sent is this correct  sep_sent , templ_1109 templ_1190
6155,2070617092,yes, you  placename  the next bus   sep_sent is this correct  sep_sent okayhold on  sep_sent ill look that up  sep_sent im sorry but the busname does not go between  placename  and pittsburgh   sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1109 templ_1190 templ_83 templ_797 templ_894 templ_1218 templ_425
6156,2070617092, place_name  a new query, you  placename  the next bus   sep_sent is this correct  sep_sent okayhold on  sep_sent ill look that up  sep_sent im sorry but the busname does not go between  placename  and pittsburgh   sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1109 templ_1190 templ_83 templ_797 templ_894 templ_1218 templ_425
6157,2070617092, bus_name  get bus_name at bell  place_name   leaving direction   place_name   tell  into pittsburgh, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6158,2070617092,yes, the busname   sep_sent is this correct  sep_sent okay leaving from bell  placename    sep_sent did i get that  placename , templ_508 templ_1190 templ_974 templ_270
6159,2070617092,yes, the busname   sep_sent is this correct  sep_sent okay leaving from bell  placename    sep_sent did i get that  placename alrightwhat is your  placename , templ_508 templ_1190 templ_974 templ_29
6160,2070617092,from bell  place_name  to  place_name  pittsburgh, going to  placename  pittsburgh   sep_sent did i get that  placename , templ_72 templ_270
6161,2070617092,yes, going to  placename  pittsburgh   sep_sent did i get that  placename  placename when are you going to take that bus  sep_sent , templ_72 templ_1072
6162,2070617092,i the next  1 next bus, i think you  placename  the next bus   sep_sent am i  placename , templ_774 templ_934
6163,2070617092,yes, i think you  placename  the next bus   sep_sent am i  placename  placename just aminute  sep_sent ill look that up  sep_sent the next busname leaves bell  placename  at jbusname at timename  sep_sent and arrives at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_774 templ_505 templ_797 templ_1252 templ_1187 templ_1345 templ_1270 templ_1218 templ_425
6164,2070617092,the next 1, i think you  placename  the next bus   sep_sent am i  placename  placename just aminute  sep_sent ill look that up  sep_sent the next busname leaves bell  placename  at jbusname at timename  sep_sent and arrives at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_774 templ_505 templ_797 templ_1252 templ_1187 templ_1345 templ_1270 templ_1218 templ_425
6165,2070617092,how much is  bus_name the  next  bus_name at bell  place_name , i think you  placename  the next bus   sep_sent am i  placename  placename just aminute  sep_sent ill look that up  sep_sent the next busname leaves bell  placename  at jbusname at timename  sep_sent and arrives at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_774 templ_505 templ_797 templ_1252 templ_1187 templ_1345 templ_1270 templ_1218 templ_425
6166,2070617092,going to  place_name   to  not ,to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1040 templ_1218 templ_425
6167,2070617092,next bus,end_of_chat,end_of_chat
6168,2070617093,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6169,2070617093,yes, the busname   sep_sent is this correct  sep_sent  placename where would you like to leave from  sep_sent , templ_508 templ_1190 templ_208
6170,2070617093,num_th and hawkins, leaving from numth and hawkins   sep_sent did i get that  placename , templ_368 templ_270
6171,2070617093,no,where do you wanna leave from  sep_sent , templ_46
6172,2070617093,yes,for example you can say  direction   placename  forbes and  placename  or  placename , templ_930
6173,2070617093,from forbes ave, leaving from forbes ave   sep_sent is this correct  sep_sent , templ_7 templ_1190
6174,2070617093,the, if you  placename  to leave from forbes ave say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_107
6175,2070617093,yes, if you  placename  to leave from forbes ave say yes or press  short_num  otherwise say no or press  short_num   sep_sent okayim sorry but forbes ave is not specific enough  sep_sent please give me a landmark or intersection  sep_sent where do you  placename  to leave from  sep_sent , templ_107 templ_1071 templ_547 templ_1433
6176,2070617093, direction   place_name , leaving from  direction   placename    sep_sent did i get that  placename , templ_1103 templ_270
6177,2070617093,yes, leaving from  direction   placename    sep_sent did i get that  placename okaywhere do you  placename  to go  sep_sent , templ_1103 templ_521
6178,2070617093, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6179,2070617093,yes, going to  placename    sep_sent did i get that  placename okaywhen are you going to take that bus  sep_sent , templ_1115 templ_1209
6180,2070617093,6 o'clock in the morning, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6181,2070617093,yes, leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving bell  placename  at jbusname at  short_num  oh timename  sep_sent it will arrive at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_339 templ_1282 templ_491 templ_276 templ_1345 templ_1270 templ_1218 templ_425
6182,2070617093, when  live ,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
6183,2070617093,when is the next bus,end_of_chat,end_of_chat
6184,2070617094,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6185,2070617094,no,what can i do for you  sep_sent , templ_1164
6186,2070617094,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6187,2070617094,no,what can i do for you  sep_sent , templ_1164
6188,2070617094,take  the 1 of the, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6189,2070617094,no,what can i do for you  sep_sent , templ_1164
6190,2070617094,hello,end_of_chat,end_of_chat
6191,2070617095,bus_name leaving rite aide at  11 there, the busname   sep_sent did i get that  placename , templ_508 templ_270
6192,2070617095,yes, the busname   sep_sent did i get that  placename  placename where are you leaving from  sep_sent , templ_508 templ_209
6193,2070617095, place_name   place_name , leaving from  placename   placename    sep_sent did i get that  placename , templ_262 templ_270
6194,2070617095,yes, leaving from  placename   placename    sep_sent did i get that  placename okaywhere do you  placename  to go  sep_sent , templ_262 templ_521
6195,2070617095,yes,where do you  placename  to go  sep_sent , templ_919
6196,2070617095, place_name   place_name  center, going to  placename   placename  center   sep_sent did i get that  placename , templ_581 templ_270
6197,2070617095,yes, going to  placename   placename  center   sep_sent did i get that  placename okaywhen are you going to take that bus  sep_sent , templ_581 templ_1209
6198,2070617095, like  to  run 10 o'clock, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6199,2070617095,yes, leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving  direction   placename  at  placename   placename  at timename  sep_sent it will arrive at  placename  manor  placename  at ikea at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_339 templ_1282 templ_1145 templ_255 templ_1345 templ_1270 templ_1218 templ_425
6200,2070617095, bus_name him,end_of_chat,end_of_chat
6201,2070617096,leaving from  place_name  transportation center, leaving from  placename  transportation center   sep_sent did i get that  placename , templ_167 templ_270
6202,2070617096,yes, leaving from  placename  transportation center   sep_sent did i get that  placename  placename where do you wanna go  sep_sent , templ_167 templ_193
6203,2070617096,yes,for example you can say forbes and  placename   placename  or  placename , templ_1171
6204,2070617096, place_name   8 ,where do you  placename  to go  sep_sent , templ_919
6205,2070617096,correct,for example you can say forbes and  placename   placename  or  placename , templ_1171
6206,2070617096, place_name , going to  placename    sep_sent is this correct  sep_sent , templ_1115 templ_1190
6207,2070617096,yes, going to  placename    sep_sent is this correct  sep_sent okaywhen do you  placename  to travel  sep_sent , templ_1115 templ_1190 templ_900
6208,2070617096,5 time_name, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6209,2070617096,yes,end_of_chat,end_of_chat
6210,2070617097,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6211,2070617097,yes, the busname   sep_sent is this correct  sep_sent  placename where are you leaving from  sep_sent , templ_508 templ_1190 templ_304
6212,2070617097,bus_namenth, leaving from busnamenth   sep_sent did i get that  placename , templ_354 templ_270
6213,2070617097,no,where do you  placename  to leave from  sep_sent , templ_1229
6214,2070617097,num_th and grant, leaving from numth and grant   sep_sent did i get that  placename , templ_1388 templ_270
6215,2070617097,yes, leaving from numth and grant   sep_sent did i get that  placename alrightwhat is your  placename for example you can say  placename   placename  and  placename  or  placename , templ_1388 templ_1
6216,2070617097,duquesne, going to duquesne   sep_sent is this correct  sep_sent , templ_147 templ_1190
6217,2070617097,no  place_name  manor  place_name , going to  placename  manor  placename    sep_sent did i get that  placename , templ_565 templ_270
6218,2070617097,no,where do you  placename  to go  sep_sent , templ_919
6219,2070617097, place_name  manor  place_name , going to  placename  manor  placename    sep_sent did i get that  placename , templ_565 templ_270
6220,2070617097,no,what is your  placename , templ_1495
6221,2070617097,apollo, apollo   sep_sent is this correct  sep_sent , templ_877 templ_1190
6222,2070617097,no,what is your  placename , templ_1495
6223,2070617097,kennywood  place_name , going to kennywood  placename    sep_sent did i get that  placename , templ_1223 templ_270
6224,2070617097,yes, going to kennywood  placename    sep_sent did i get that  placename  placename when are you going to take that bus  sep_sent , templ_1223 templ_1072
6225,2070617097,at around 10 o'clock, leaving at timename  sep_sent did i get that  placename , templ_321 templ_270
6226,2070617097,yes, leaving at timename  sep_sent did i get that  placename alrightjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving numth  placename  at grant at timename  sep_sent it will arrive at kennywood  placename  opposite hoffman at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_753 templ_1282 templ_112 templ_536 templ_1345 templ_1270 templ_1218 templ_425
6227,2070617097, when's next bus, leaving at timename  sep_sent did i get that  placename alrightjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving numth  placename  at grant at timename  sep_sent it will arrive at kennywood  placename  opposite hoffman at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_753 templ_1282 templ_112 templ_536 templ_1345 templ_1270 templ_1218 templ_425
6228,2070617097,route, leaving at timename  sep_sent did i get that  placename alrightjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving numth  placename  at grant at timename  sep_sent it will arrive at kennywood  placename  opposite hoffman at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_753 templ_1282 templ_112 templ_536 templ_1345 templ_1270 templ_1218 templ_425
6229,2070617097, give previous bus, leaving at timename  sep_sent did i get that  placename alrightjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving numth  placename  at grant at timename  sep_sent it will arrive at kennywood  placename  opposite hoffman at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_753 templ_1282 templ_112 templ_536 templ_1345 templ_1270 templ_1218 templ_425
6230,2070617097,previous bus,end_of_chat,end_of_chat
6231,2070617098,help, welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent  i am an automated spoken dialogue system that can give you schedule information for bus routes in pittsburghs  direction  end  sep_sent you can ask me about the following buses busname busname busname busname busname busname busname busname busname busname busname and  short_num   sep_sent what bus schedule information are you looking for  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_644 templ_1006 templ_858 templ_587 templ_709 templ_334 templ_951
6232,2070617098,bus_name, the busname   sep_sent did i get that  placename , templ_508 templ_270
6233,2070617098, leave yes, the busname   sep_sent did i get that  placename alrightwhere would you like to leave from  sep_sent , templ_508 templ_646
6234,2070617098,dynamo way, leaving from dynamo way   sep_sent is this correct  sep_sent , templ_437 templ_1190
6235,2070617098,yes, leaving from dynamo way   sep_sent is this correct  sep_sent alrightwhere do you wanna go  sep_sent , templ_437 templ_1190 templ_1430
6236,2070617098, place_name , going to  placename    sep_sent is this correct  sep_sent , templ_1115 templ_1190
6237,2070617098,yes, going to  placename    sep_sent is this correct  sep_sent  placename when would you like to travel  sep_sent when are you going to take that bus  sep_sent , templ_1115 templ_1190 templ_132 templ_792
6238,2070617098,10 30, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6239,2070617098,yes linden opposite steps, leaving at timename  sep_sent is this correct  sep_sent  placename hold on  sep_sent ill look that up  sep_sent there is a busname leaving dynamo way at beech at timename  sep_sent it will arrive at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_1370 templ_797 templ_224 templ_276 templ_1345 templ_1270 templ_1218 templ_425
6240,2070617098,when is the next bus, leaving at timename  sep_sent is this correct  sep_sent  placename hold on  sep_sent ill look that up  sep_sent there is a busname leaving dynamo way at beech at timename  sep_sent it will arrive at stanwix  placename  at forbes at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_1370 templ_797 templ_224 templ_276 templ_1345 templ_1270 templ_1218 templ_425
6241,2070617098,millvale and cypress,you can say  placename  a new query or goodbye, templ_734
6242,2070617098,hello,to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_642 templ_425
6243,2070617098, start information,you can say  placename  a new query or goodbye, templ_734
6244,2070617098,bus_name,to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_642 templ_425
6245,2070617098,when is the query,you can say  placename  a new query or goodbye, templ_734
6246,2070617098,goodbye,end_of_chat,end_of_chat
6247,2070617099,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6248,2070617099,no,what can i do for you  sep_sent , templ_1164
6249,2070617099,bus_name, the busname   sep_sent did i get that  placename , templ_508 templ_270
6250,2070617099,no,what can i do for you  sep_sent , templ_1164
6251,2070617099, place_name  a new query,are you sure you  placename  to  placename  over  sep_sent , templ_331
6252,2070617099,yes,are you sure you  placename  to  placename  over  sep_sent okay lets  placename  from the beginning  sep_sent what can i do for you  sep_sent , templ_331 templ_1029 templ_858
6253,2070617099,next bus, you  placename  the next bus   sep_sent is this correct  sep_sent , templ_1109 templ_1190
6254,2070617099,yes,end_of_chat,end_of_chat
6255,2070617100, i  mind  any  bus for frankstown going mount oliver, leaving from mount oliver   sep_sent did i get that  placename , templ_357 templ_270
6256,2070617100,mount oliver from, leaving from mount oliver   sep_sent did i get that  placename , templ_357 templ_270
6257,2070617100,bus_name, leaving from mount oliver   sep_sent is this correct  sep_sent , templ_357 templ_1190
6258,2070617100,yes, leaving from mount oliver   sep_sent is this correct  sep_sent  placename  frankstown   sep_sent did i get that  placename   sep_sent , templ_357 templ_1190 templ_32 templ_925
6259,2070617100,yes, leaving from mount oliver   sep_sent is this correct  sep_sent  placename  frankstown   sep_sent did i get that  placename   sep_sent  placename im sorry but i do not have the schedule for buses serving frankstown   sep_sent currently i only cover some routes in the following neighborhoods  placename   placename  shadyside  placename   placename   placename   placename  and the  placename what can i do for you  sep_sent , templ_357 templ_1190 templ_32 templ_925 templ_676 templ_681
6260,2070617100,by  num_th and ann  num_th and ann  into  over  from shit, leaving from ann   sep_sent did i get that  placename , templ_884 templ_270
6261,2070617100,pg, leaving from ann   sep_sent is this correct  sep_sent , templ_884 templ_1190
6262,2070617100,bus_name avalon going  place_name  to wood  place_name , leaving from  placename    sep_sent is this correct  sep_sent , templ_1364 templ_1190
6263,2070617100, mckee  place_name  leaving, if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_102
6264,2070617100,yes, if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename  the pg   sep_sent is this correct  sep_sent , templ_102 templ_1169 templ_1190
6265,2070617100, yes  let , the pg   sep_sent did i get that  placename , templ_643 templ_270
6266,2070617100,tell me, the pg   sep_sent did i get that  placename  short_num   short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num n short_num  the busname   sep_sent is this correct  sep_sent , templ_643 templ_1490 templ_1478 templ_1038 templ_1478 templ_1038 templ_1402 templ_1190
6267,2070617100,yes,end_of_chat,end_of_chat
6268,2070617101,when is the next bus from  place_name   place_name  bus_name, the busname   sep_sent did i get that  placename , templ_508 templ_270
6269,2070617101,yes, the busname   sep_sent did i get that  placename  placename  leaving from  placename    sep_sent did i get that  placename , templ_508 templ_1244 templ_270
6270,2070617101, yes  place_name , leaving from  placename    sep_sent is this correct  sep_sent , templ_1364 templ_1190
6271,2070617101, yes  she  going to leave from, leaving from  placename    sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent leaving from  placename    sep_sent is this correct  sep_sent , templ_1364 templ_1190 templ_408 templ_1364 templ_1190
6272,2070617101, yes  hello correct, leaving from  placename    sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent leaving from  placename    sep_sent is this correct  sep_sent  placename  you  placename  the next bus   sep_sent is this correct  sep_sent , templ_1364 templ_1190 templ_408 templ_1364 templ_1190 templ_1393 templ_1190
6273,2070617101,correct, leaving from  placename    sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent leaving from  placename    sep_sent is this correct  sep_sent  placename  you  placename  the next bus   sep_sent is this correct  sep_sent al placename where are you going  sep_sent , templ_1364 templ_1190 templ_408 templ_1364 templ_1190 templ_1393 templ_1190 templ_1222
6274,2070617101, place_name , going to  placename    sep_sent is this correct  sep_sent , templ_1115 templ_1190
6275,2070617101,no,where do you wanna go  sep_sent , templ_384
6276,2070617101, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6277,2070617101,to, going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6278,2070617101,blah  blah that,where do you wanna go  sep_sent , templ_384
6279,2070617101, from  9  spell  it l l,for example you can say  placename   placename  and  placename  or  placename  or say  placename  over to re placename   sep_sent , templ_747
6280,2070617101,turtle creek, turtle creek   sep_sent is this correct  sep_sent , templ_221 templ_1190
6281,2070617101,no  the man,what is your  placename , templ_1495
6282,2070617101, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6283,2070617101,rankin, going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6284,2070617101,yes,end_of_chat,end_of_chat
6285,2070617103,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6286,2070617103,yes, the busname   sep_sent is this correct  sep_sent alrightwhere are you leaving from  sep_sent , templ_508 templ_1190 templ_87
6287,2070617103, place_name , leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6288,2070617103,yes, leaving from  placename    sep_sent did i get that  placename okaywhat is your  placename , templ_1364 templ_908
6289,2070617103,hello,for example you can say  direction   placename  junction numth at bigelow or the  direction  side  sep_sent , templ_880
6290,2070617103, direction  side, going to  direction  side   sep_sent is this correct  sep_sent , templ_765 templ_1190
6291,2070617103,yes, going to  direction  side   sep_sent is this correct  sep_sent okaywhen would you like to travel  sep_sent , templ_765 templ_1190 templ_421
6292,2070617103, place_name  pm, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6293,2070617103,yes, leaving at timename  sep_sent is this correct  sep_sent okayhold on  sep_sent let me check that for you  sep_sent there is a busname leaving numth  placename  at bigelow at timename  sep_sent it will arrive at  direction  carson  placename  at numth at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_83 templ_1282 templ_253 templ_656 templ_1345 templ_1270 templ_1218 templ_425
6294,2070617103,when is the previous bus,end_of_chat,end_of_chat
6295,2070617104, transfer bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6296,2070617104,yes, the busname   sep_sent is this correct  sep_sent okaywhere do you wanna leave from  sep_sent , templ_508 templ_1190 templ_161
6297,2070617104,kennywood  place_name , leaving from kennywood  placename    sep_sent is this correct  sep_sent , templ_724 templ_1190
6298,2070617104,yes, leaving from kennywood  placename    sep_sent is this correct  sep_sent  placename where are you going  sep_sent , templ_724 templ_1190 templ_633
6299,2070617104, place_name , going to  placename    sep_sent is this correct  sep_sent , templ_1115 templ_1190
6300,2070617104,yes, going to  placename    sep_sent is this correct  sep_sent okaywhen do you  placename  to travel  sep_sent , templ_1115 templ_1190 templ_900
6301,2070617104,10 o'clock pm, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
